distance_cm,weight_kg,vibration_g,vibration_x,vibration_y,vibration_z,material_flow_rate_tph,state_label,is_anomaly,fault_type,signal_dropout,bed_height_cm,true_distance_cm,true_weight_kg,gravity_accel_mps2,friction_angle_deg,effective_accel_mps2,ore_velocity_mps,hx711_electrical_noise_kg,hx711_drift_kg,mpu6050_bias_g,mpu6050_jitter_g
10.3,993.0,0.15,0.05,0.04,0.13,0.9,2,0,none,False,88.913,11.087,997.644,9.81,35.523,4.01899,0.03928,0.8459,-5.6314,-0.03444,0.01782
12.8,1137.5,0.18,0.06,0.12,0.14,3.8,2,0,none,False,87.151,12.849,1135.451,9.81,37.291,3.75081,0.03795,2.6286,-0.6293,0.01302,0.00242
51.8,356.0,3.18,1.12,1.33,2.68,244.3,0,0,none,False,49.555,50.445,359.49,9.81,21.795,5.78586,2.65138,1.7394,-5.4003,-0.05632,-0.06349
5.8,27.0,4.29,2.04,1.88,3.25,193.8,0,1,inverted_physics,False,39.194,60.806,259.334,9.81,25.795,5.31638,2.54154,-0.4679,-0.0941,0.04804,-0.00672
50.2,312.0,3.1,1.05,1.42,2.51,248.9,0,0,none,False,50.093,49.907,319.617,9.81,27.159,5.14922,2.50126,-4.4552,-3.3014,-0.04502,0.02432
0.0,0.0,0.0,-0.01,0.02,0.01,0.0,0,1,signal_dropout,True,41.432,58.568,305.3,9.81,21.695,5.79729,2.654,-0.2732,0.4434,0.07183,-0.01804
44.6,1375.5,6.25,2.66,2.87,4.89,250.0,0,1,load_cell_drift,False,54.578,45.422,363.367,9.81,25.746,5.32227,2.54294,-1.6775,1.6202,0.00045,0.01799
62.5,238.5,3.16,1.17,1.09,2.74,259.5,0,0,none,False,37.289,62.711,247.118,9.81,24.766,5.44002,2.57092,-1.6812,-6.8745,-0.0505,0.00577
33.6,555.0,1.48,0.73,0.72,1.11,100.3,1,0,none,False,66.457,33.543,553.447,9.81,29.631,4.83539,1.07726,-2.0056,3.6343,0.0157,0.052
49.7,333.0,3.06,1.37,1.4,2.35,256.0,0,0,none,False,50.416,49.584,332.595,9.81,28.084,5.03345,2.47298,-1.8176,2.1872,-0.03144,0.00589
28.4,649.0,1.44,0.62,0.48,1.17,103.8,1,0,none,False,71.344,28.656,645.687,9.81,27.369,5.12314,1.10885,1.6606,1.672,-0.02718,0.01559
49.0,346.0,3.28,1.23,1.1,2.78,226.8,0,0,none,False,51.279,48.721,351.379,9.81,21.633,5.80436,2.65562,-0.2608,-4.9776,-0.01481,-0.00759
51.2,337.5,3.13,1.09,1.01,2.76,252.2,0,0,none,False,48.339,51.661,328.073,9.81,27.309,5.13057,2.49673,2.0673,7.2336,-0.01315,0.02791
24.0,642.0,1.37,0.55,0.44,1.19,105.6,1,0,none,False,75.767,24.233,643.399,9.81,30.898,4.66853,1.05851,-4.1498,2.7076,-0.03279,0.01197
53.3,341.0,3.15,1.09,0.98,2.76,231.9,0,0,none,False,46.222,53.778,330.575,9.81,25.7,5.32792,2.54429,2.8248,7.7375,-0.00373,-0.01778
34.6,623.5,1.38,0.6,0.52,1.15,99.0,1,0,none,False,65.877,34.123,623.746,9.81,33.711,4.28178,1.01372,4.0823,-4.3912,0.04514,0.00058
62.9,260.0,3.14,1.34,1.51,2.42,243.7,0,0,none,False,36.795,63.205,260.386,9.81,23.592,5.57856,2.60345,-1.3411,0.7917,-0.03937,-0.05984
22.1,655.5,1.47,0.5,0.74,1.18,86.8,1,0,none,False,77.413,22.587,664.566,9.81,32.932,4.3913,1.0266,-3.6963,-5.2083,0.07896,0.03605
50.9,315.0,3.11,1.51,1.25,2.48,250.1,0,0,none,False,48.461,51.539,323.932,9.81,26.332,5.25104,2.52587,-2.2973,-6.6111,-0.02131,-0.01543
53.6,314.5,3.17,0.96,1.52,2.58,227.2,0,0,none,False,46.693,53.307,317.113,9.81,24.025,5.52769,2.59155,-0.0837,-2.5546,-0.04356,-0.01717
52.1,328.0,3.07,1.01,0.98,2.76,262.3,0,0,none,False,48.426,51.574,326.027,9.81,24.328,5.49197,2.58316,2.1646,-0.0222,-0.0614,-0.08564
61.9,260.5,3.08,1.2,1.29,2.48,238.9,0,0,none,False,38.457,61.543,263.481,9.81,27.007,5.168,2.50582,-1.9561,-1.1266,-0.01822,-0.02556
59.0,275.5,3.03,0.95,1.13,2.64,234.8,0,0,none,False,40.723,59.277,273.636,9.81,28.724,4.9522,2.45294,0.0716,1.809,-0.04844,0.01508
31.0,613.5,1.41,0.56,0.5,1.2,101.9,1,0,none,False,68.476,31.524,614.865,9.81,28.712,4.95378,1.09037,4.2075,-5.5876,-0.02558,0.00985
4.1,21.5,4.3,2.1,1.76,3.31,201.0,0,1,inverted_physics,False,52.984,47.016,334.168,9.81,26.856,5.18663,2.51033,3.4958,0.4352,0.07131,0.00037
54.8,278.5,3.12,1.09,1.47,2.5,251.6,0,0,none,False,44.92,55.08,281.858,9.81,25.627,5.33671,2.54639,3.0794,-6.4318,-0.02942,-0.02737
31.9,603.0,1.42,0.47,0.66,1.18,105.3,1,0,none,False,67.813,32.187,606.209,9.81,29.553,4.84548,1.07839,2.4032,-5.7284,-0.02528,0.03368
38.3,397.5,3.13,1.41,1.35,2.42,227.1,0,0,none,False,61.546,38.454,406.289,9.81,25.209,5.38709,2.55838,-1.5397,-7.3617,-0.00266,-0.0622
68.1,208.0,3.03,1.17,0.94,2.58,243.4,0,0,none,False,31.954,68.046,211.377,9.81,28.308,5.00515,2.46602,-0.6146,-2.581,-0.04785,0.00308
27.4,641.5,1.38,0.58,0.55,1.16,105.4,1,0,none,False,72.445,27.555,647.853,9.81,33.609,4.29617,1.01542,0.5258,-7.1077,0.03849,-0.00085
56.3,303.5,3.1,1.54,1.24,2.42,256.0,0,0,none,False,43.831,56.169,307.558,9.81,26.112,5.27785,2.53231,0.2007,-4.458,-0.04062,-0.01728
54.3,298.5,3.12,1.31,0.94,2.68,223.1,0,0,none,False,45.494,54.506,301.438,9.81,27.992,5.04507,2.47584,1.92,-4.7486,-0.00304,0.0365
57.3,289.0,3.17,1.56,1.14,2.5,233.6,0,0,none,False,42.654,57.346,295.146,9.81,25.426,5.36095,2.55217,-3.2389,-2.7297,-0.01173,0.00252
10.6,1007.0,0.15,0.05,0.07,0.13,5.5,2,0,none,False,89.363,10.637,1006.699,9.81,38.973,3.48378,0.03658,0.6639,-0.1823,0.02451,-0.0354
6.7,1109.0,0.18,0.09,0.09,0.13,2.2,2,0,none,False,92.713,7.287,1115.105,9.81,37.34,3.74323,0.03791,-0.9872,-5.1903,-0.01787,0.03393
8.4,1127.0,0.21,0.09,0.07,0.19,2.5,2,0,none,False,91.443,8.557,1128.484,9.81,36.646,3.84999,0.03845,-0.472,-0.8294,0.01635,0.03011
57.6,283.5,3.2,1.33,1.1,2.71,231.8,0,0,none,False,42.532,57.468,293.087,9.81,24.93,5.42046,2.56629,-3.2593,-6.238,-0.03522,0.03833
62.4,253.0,3.09,0.94,1.02,2.73,244.7,0,0,none,False,37.691,62.309,250.602,9.81,26.994,5.16961,2.50621,1.8197,0.3766,-0.03503,-0.00432
7.2,1056.0,0.21,0.07,0.06,0.2,4.4,2,0,none,False,92.754,7.246,1051.955,9.81,39.136,3.45728,0.03644,5.0292,-1.2285,0.01499,0.02858
53.3,299.5,3.18,1.24,1.34,2.64,244.2,0,0,none,False,47.128,52.872,294.663,9.81,26.577,5.22106,2.51865,-0.8097,5.8693,-0.00708,0.04259
60.5,253.0,3.14,1.32,1.29,2.5,227.1,0,0,none,False,39.605,60.395,259.969,9.81,24.06,5.52357,2.59059,-1.7277,-5.102,-0.05801,-0.02667
59.6,266.5,3.28,1.42,1.25,2.72,252.8,0,0,none,False,39.773,60.227,266.709,9.81,22.989,5.6487,2.61977,5.1289,-5.116,-0.00256,0.02165
10.2,1053.5,0.14,0.08,0.07,0.11,2.0,2,0,none,False,89.951,10.049,1057.515,9.81,37.769,3.6761,0.03757,0.2321,-4.2789,-0.05725,0.03228
49.2,355.0,3.11,1.23,1.38,2.55,240.6,0,0,none,False,50.686,49.314,358.464,9.81,26.444,5.23732,2.52257,0.3355,-3.769,-0.02547,-0.01584
40.2,410.0,3.27,1.53,1.02,2.74,233.5,0,0,none,False,59.94,40.06,417.663,9.81,24.257,5.50035,2.58514,-1.0345,-6.6657,0.02779,0.01924
66.6,1363.0,6.07,1.89,2.78,5.08,273.9,0,1,load_cell_drift,False,33.405,66.595,221.752,9.81,22.923,5.65637,2.62154,2.6771,-2.1018,0.06403,0.01001
61.3,254.0,3.26,1.39,1.47,2.55,253.6,0,0,none,False,38.723,61.277,262.314,9.81,22.742,5.67731,2.62639,-1.6898,-6.869,-0.00338,-0.01142
47.0,355.5,3.25,1.37,1.1,2.72,257.8,0,0,none,False,52.825,47.175,359.555,9.81,24.204,5.50659,2.5866,-2.7992,-1.3828,-0.01796,0.04486
60.0,277.0,3.1,1.49,1.06,2.53,230.3,0,0,none,False,40.252,59.748,281.605,9.81,25.56,5.34475,2.54831,-1.3075,-3.0714,-0.01896,-0.05848
3.4,1069.0,0.19,0.1,0.06,0.19,3.6,2,0,none,False,96.763,3.237,1073.709,9.81,40.54,3.22342,0.03518,-1.3425,-3.5549,-0.00458,0.02975
62.5,268.0,3.02,0.99,1.08,2.58,225.2,0,0,none,False,37.781,62.219,267.012,9.81,28.686,4.95714,2.45416,-0.273,1.4887,-0.03745,-0.00527
56.6,314.0,3.12,1.33,1.04,2.59,260.4,0,0,none,False,43.234,56.766,315.096,9.81,24.853,5.42967,2.56847,-1.1921,-0.0739,-0.0518,-0.03372
12.7,851.5,1.29,0.41,0.62,1.03,89.8,1,0,none,False,87.423,12.577,847.223,9.81,34.491,4.16998,1.0004,1.4474,2.7833,-0.0258,-0.00552
67.1,204.5,3.12,0.98,1.39,2.6,251.1,0,0,none,False,33.12,66.88,210.81,9.81,24.182,5.50924,2.58722,-0.644,-5.5908,-0.05757,-0.04568
44.2,382.0,3.14,1.15,1.47,2.57,257.9,0,0,none,False,56.105,43.895,382.942,9.81,24.69,5.44899,2.57304,0.8918,-1.5851,-0.04419,-0.02023
46.7,342.5,3.32,1.14,1.35,2.8,272.1,0,0,none,False,52.957,47.043,339.719,9.81,21.179,5.85575,2.66735,1.6309,1.1852,-0.0532,0.04914
47.5,355.5,3.11,0.96,1.39,2.62,227.8,0,0,none,False,51.929,48.071,363.072,9.81,26.241,5.26211,2.52853,-2.8687,-4.6705,-0.02161,-0.02149
49.9,335.0,3.14,0.96,1.39,2.65,240.6,0,0,none,False,49.579,50.421,340.788,9.81,25.188,5.38961,2.55898,0.4884,-6.2121,-0.04739,-0.00401
60.6,263.5,3.12,0.96,1.51,2.58,247.4,0,0,none,False,39.625,60.375,272.071,9.81,25.354,5.36959,2.55422,-1.5557,-7.08,-0.07121,0.00159
33.8,618.5,1.3,0.45,0.58,1.1,96.0,1,0,none,False,66.293,33.707,622.935,9.81,33.51,4.31023,1.01708,2.7696,-7.4094,-0.00842,-0.03466
24.9,675.0,1.39,0.54,0.62,1.12,92.8,1,0,none,False,74.959,25.041,680.746,9.81,32.142,4.50046,1.03928,-0.6579,-5.1056,0.0529,-0.02711
60.3,273.5,3.19,1.59,1.26,2.48,249.9,0,0,none,False,39.347,60.653,277.101,9.81,24.739,5.44317,2.57166,-1.0842,-2.4345,-0.02318,0.00624
27.6,606.5,1.29,0.55,0.5,1.07,99.0,1,0,none,False,72.258,27.742,604.817,9.81,35.368,4.0419,0.98491,-2.595,4.3755,-0.00369,-0.00679
49.1,337.0,3.14,1.52,1.4,2.37,273.7,0,0,none,False,51.466,48.534,342.326,9.81,25.201,5.38799,2.55859,-1.1666,-3.9737,-0.04697,-0.00423
61.7,268.5,3.13,1.37,1.23,2.54,229.2,0,0,none,False,38.902,61.098,276.01,9.81,25.031,5.40841,2.56344,-1.8605,-5.7012,-0.04892,-0.01403
53.3,315.5,3.24,1.31,1.31,2.68,248.2,0,0,none,False,46.091,53.909,312.076,9.81,23.616,5.57576,2.6028,-1.8557,5.4528,-0.02552,0.02369
26.7,657.5,1.34,0.44,0.55,1.14,107.6,1,0,none,False,73.038,26.962,661.661,9.81,31.434,4.59669,1.05034,3.5232,-7.5915,-0.00121,-0.03645
7.5,1117.5,0.22,0.13,0.1,0.16,3.8,2,0,none,False,92.149,7.851,1118.229,9.81,40.065,3.30361,0.03562,1.9609,-2.6243,0.01457,0.04056
10.7,977.0,0.16,0.07,0.05,0.13,4.2,2,0,none,False,89.332,10.668,981.695,9.81,38.529,3.55541,0.03695,0.1169,-4.7193,-0.00543,-0.00375
22.2,686.0,1.36,0.49,0.51,1.18,92.4,1,0,none,False,77.508,22.492,681.709,9.81,31.352,4.60771,1.05159,-1.6552,5.7083,-0.00614,-0.01185
59.4,262.5,3.23,1.15,1.47,2.63,228.3,0,0,none,False,40.347,59.653,271.438,9.81,24.845,5.43061,2.5687,-1.1087,-7.8792,0.01377,0.0149
51.1,334.5,3.12,1.12,1.45,2.5,238.3,0,0,none,False,48.548,51.452,339.091,9.81,25.344,5.37082,2.55451,-3.1684,-1.6615,-0.02993,-0.03484
28.1,642.0,1.52,0.64,0.6,1.26,104.0,1,0,none,False,71.713,28.287,639.246,9.81,27.015,5.16708,1.1136,0.4762,2.3242,0.05663,0.00722
49.2,374.0,3.22,1.46,0.99,2.7,248.0,0,0,none,False,51.752,48.248,376.205,9.81,24.461,5.47619,2.57945,2.4472,-4.8091,-0.01622,0.01881
8.7,1074.5,0.17,0.07,0.09,0.15,4.9,2,0,none,False,91.135,8.865,1077.456,9.81,37.527,3.71411,0.03777,-0.599,-2.5422,0.04321,-0.03381
53.4,329.0,3.12,1.44,1.23,2.51,235.1,0,0,none,False,46.003,53.997,324.062,9.81,24.481,5.47391,2.57892,-1.0841,6.2031,-0.05296,-0.04121
56.3,310.5,3.27,1.18,1.58,2.64,273.5,0,0,none,False,43.971,56.029,312.396,9.81,21.881,5.77607,2.64914,-1.4508,-0.2071,-0.00917,-0.01885
57.8,288.0,3.21,1.2,1.22,2.72,259.1,0,0,none,False,42.201,57.799,284.158,9.81,24.992,5.41304,2.56454,1.0809,2.5242,-0.01496,0.02916
49.0,368.5,3.14,1.1,1.09,2.76,246.1,0,0,none,False,50.903,49.097,373.858,9.81,24.006,5.53002,2.5921,1.3355,-6.9125,-0.06589,-0.02355
51.6,317.0,3.28,1.1,1.12,2.86,244.6,0,0,none,False,48.889,51.111,321.555,9.81,22.841,5.66584,2.62374,-0.1191,-4.2384,0.00607,0.00552
51.6,336.0,3.23,1.23,1.22,2.76,245.8,0,0,none,False,48.415,51.585,337.819,9.81,24.483,5.47367,2.57886,3.1347,-4.7869,-0.00193,0.01461
66.8,225.5,3.1,1.46,1.16,2.47,221.9,0,0,none,False,33.503,66.497,220.521,9.81,27.867,5.06078,2.47969,0.2577,4.523,0.01265,-0.01009
63.2,265.0,3.09,1.14,1.11,2.66,246.4,0,0,none,False,36.566,63.434,262.2,9.81,26.725,5.20278,2.51423,-1.6628,4.4253,-0.05631,0.01057
48.5,344.0,3.19,1.05,1.54,2.61,242.4,0,0,none,False,51.64,48.36,336.176,9.81,26.717,5.2038,2.51448,-0.1272,7.8807,0.00616,0.04526
64.5,248.5,3.16,1.15,1.45,2.58,241.3,0,0,none,False,35.404,64.596,246.745,9.81,25.008,5.41114,2.56409,-0.7215,2.4399,-0.05456,0.01282
17.9,735.5,1.28,0.6,0.53,1.01,96.1,1,0,none,False,82.448,17.552,731.908,9.81,32.747,4.41703,1.0296,2.0512,1.4961,-0.03015,-0.04061
6.7,1102.0,0.18,0.04,0.07,0.15,4.1,2,0,none,False,93.544,6.456,1105.064,9.81,36.869,3.81596,0.03828,-0.0224,-2.9016,0.00946,0.00259
55.3,294.5,3.16,1.55,1.34,2.43,231.5,0,0,none,False,45.147,54.853,297.657,9.81,24.901,5.42391,2.56711,0.2873,-3.4746,-0.06131,0.01809
31.7,619.5,1.34,0.53,0.61,1.13,98.1,1,0,none,False,68.194,31.806,617.305,9.81,33.152,4.36055,1.023,-0.898,2.9846,-0.02125,0.01809
54.8,305.5,3.27,1.13,1.12,2.85,260.7,0,0,none,False,45.552,54.448,297.225,9.81,22.25,5.73387,2.63944,0.1901,7.875,0.0143,-0.02794
50.8,323.5,3.11,1.09,1.53,2.46,229.7,0,0,none,False,49.23,50.77,327.121,9.81,27.465,5.11111,2.49199,-0.9984,-2.6433,-0.0644,0.0598
30.5,635.0,1.49,0.67,0.53,1.22,102.7,1,0,none,False,69.567,30.433,642.918,9.81,30.691,4.69609,1.06163,-2.5914,-5.452,0.05079,0.04409
42.1,390.5,3.24,1.35,1.25,2.63,262.0,0,0,none,False,58.528,41.472,388.815,9.81,23.506,5.58858,2.60579,-0.2227,2.0084,-0.02661,0.01903
53.2,317.5,3.18,1.48,1.45,2.38,244.6,0,0,none,False,46.603,53.397,324.169,9.81,23.487,5.59084,2.60631,-1.6155,-4.9144,-0.05678,-0.00679
64.6,231.0,3.09,1.13,1.24,2.56,238.1,0,0,none,False,35.302,64.698,233.857,9.81,26.377,5.24558,2.52456,-1.1973,-1.496,-0.04728,-0.01617
59.2,1377.0,6.01,2.45,2.36,4.95,234.8,0,1,load_cell_drift,False,40.591,59.409,298.709,9.81,25.555,5.34545,2.54847,-2.4794,-0.4603,0.03726,-0.007
63.4,229.5,3.1,1.01,1.16,2.68,240.3,0,0,none,False,37.082,62.918,239.664,9.81,27.843,5.06379,2.48042,-3.4184,-6.9614,-0.01987,0.02552
54.4,316.0,3.24,1.0,1.12,2.91,269.1,0,0,none,False,45.375,54.625,315.805,9.81,23.437,5.59659,2.60765,-1.4369,1.554,-0.01401,0.0011
63.1,252.5,3.15,1.45,1.55,2.33,235.9,0,0,none,False,36.647,63.353,241.739,9.81,26.309,5.25382,2.52654,5.1948,5.4151,-0.01574,0.01554
52.4,331.5,3.21,1.32,1.14,2.67,240.6,0,0,none,False,47.702,52.298,322.967,9.81,25.271,5.37956,2.55659,0.6661,7.6888,-0.03331,0.05494
64.6,252.5,3.12,1.39,1.12,2.56,222.6,0,0,none,False,35.675,64.325,250.773,9.81,25.851,5.30965,2.53993,-0.2874,1.771,-0.04757,0.00166
60.6,250.5,10.81,3.33,3.68,9.6,227.0,0,1,resonance_surge,False,38.758,61.242,251.7,9.81,24.212,5.50571,2.5864,0.9682,-2.0723,0.06699,-0.00167
1.9,1263.5,0.18,0.08,0.04,0.18,4.9,2,0,none,False,97.953,2.047,1267.602,9.81,39.232,3.44152,0.03635,-2.1589,-1.9828,0.00957,0.00972
5.7,1050.5,0.16,0.06,0.05,0.12,6.3,2,0,none,False,94.041,5.959,1055.601,9.81,36.822,3.82309,0.03832,-1.169,-3.9938,0.02839,-0.03457
53.7,324.5,3.14,1.36,1.27,2.53,232.1,0,0,none,False,46.506,53.494,331.892,9.81,25.532,5.34813,2.54911,0.4388,-7.7961,-0.06442,0.02052
51.4,332.5,3.26,1.18,0.98,2.87,261.7,0,0,none,False,47.997,52.003,333.968,9.81,23.944,5.53722,2.59378,-0.5218,-1.0252,0.00404,0.02437
28.4,676.0,1.39,0.61,0.62,1.07,108.1,1,0,none,False,71.13,28.87,673.011,9.81,31.898,4.53381,1.04313,-0.3209,3.45,-0.03581,0.05144
56.6,296.5,3.13,1.21,1.54,2.45,256.3,0,0,none,False,43.692,56.308,302.961,9.81,26.507,5.22955,2.5207,-1.5997,-4.8177,0.00564,-0.02512
56.9,290.0,3.33,1.67,1.64,2.37,252.4,0,0,none,False,43.09,56.91,279.606,9.81,21.636,5.80404,2.65554,2.8426,7.3859,0.01597,0.01028
63.2,237.5,3.23,0.97,1.52,2.68,236.3,0,0,none,False,37.219,62.781,242.923,9.81,23.652,5.57153,2.60181,-1.8779,-3.2979,-0.04896,0.03505
50.5,342.0,3.24,1.52,1.15,2.63,257.2,0,0,none,False,49.245,50.755,338.354,9.81,23.197,5.62463,2.61418,-1.198,4.8023,-0.04681,0.02558
9.6,1125.0,0.13,0.03,0.05,0.09,0.0,2,0,none,False,90.761,9.239,1126.585,9.81,36.572,3.86135,0.03851,2.6093,-4.1317,-0.00769,-0.03172
63.2,262.5,3.02,1.32,1.27,2.43,229.1,0,0,none,False,37.072,62.928,256.802,9.81,29.319,4.87583,2.43395,1.2048,4.719,0.02089,-0.03747
60.8,292.0,3.18,1.06,1.27,2.73,268.8,0,0,none,False,39.096,60.904,283.788,9.81,26.603,5.21779,2.51786,0.954,7.1082,0.01872,0.02226
22.9,708.0,1.48,0.69,0.54,1.19,103.6,1,0,none,False,77.65,22.35,704.731,9.81,29.042,4.91157,1.08572,3.7405,-0.3335,0.07828,-0.01767
49.6,337.5,3.2,1.32,0.99,2.72,257.9,0,0,none,False,49.687,50.313,342.844,9.81,25.237,5.3837,2.55758,0.1403,-5.5545,-0.0053,0.01159
10.3,1065.0,0.22,0.07,0.08,0.17,1.1,2,0,none,False,89.829,10.171,1069.157,9.81,38.202,3.60771,0.03722,0.3407,-4.69,0.05,0.00741
34.9,627.0,1.38,0.5,0.44,1.22,93.4,1,0,none,False,64.717,35.283,627.151,9.81,32.825,4.40617,1.02834,-3.9602,3.9291,0.0131,0.00925
32.8,624.5,1.27,0.53,0.51,1.0,100.7,1,0,none,False,66.982,33.018,623.296,9.81,32.771,4.41367,1.02921,1.0643,0.2411,-0.06855,-0.01313
15.9,1026.0,0.25,0.06,0.07,0.2,2.7,2,0,none,False,84.601,15.399,1030.449,9.81,38.675,3.53206,0.03683,-0.943,-3.6277,0.04775,0.03964
48.0,348.0,3.16,1.0,1.31,2.71,236.4,0,0,none,False,52.193,47.807,352.697,9.81,26.835,5.18931,2.51098,1.9152,-6.7261,-0.01284,0.04408
0.0,0.0,0.0,0.01,0.01,-0.01,0.0,0,1,signal_dropout,True,41.275,58.725,284.858,9.81,23.861,5.54704,2.59608,-2.8993,-2.6751,0.0713,-0.01979
54.6,330.5,12.22,6.08,6.07,8.68,245.0,0,1,resonance_surge,False,45.207,54.793,328.12,9.81,27.754,5.07493,2.48315,0.253,2.0465,0.02821,-0.03861
53.5,333.0,3.13,1.39,1.45,2.41,242.0,0,0,none,False,46.898,53.102,339.648,9.81,27.045,5.16336,2.50469,0.3685,-6.902,-0.01066,0.014
56.9,288.0,3.16,1.5,1.3,2.43,261.8,0,0,none,False,43.8,56.2,288.501,9.81,25.066,5.40413,2.56242,3.3858,-3.6907,-0.03092,-0.00597
55.0,285.5,3.3,0.97,1.31,2.85,247.6,0,0,none,False,44.917,55.083,295.073,9.81,23.639,5.57301,2.60215,-4.5928,-4.9357,0.02373,0.03252
59.4,315.5,3.18,1.39,1.35,2.52,257.7,0,0,none,False,40.514,59.486,309.304,9.81,24.215,5.50534,2.58631,0.7241,5.5987,0.01351,-0.05281
56.0,296.0,3.28,1.02,1.26,2.87,248.7,0,0,none,False,44.144,55.856,296.371,9.81,22.628,5.69048,2.62943,-2.5236,2.0943,-0.04805,0.05147
30.4,583.0,1.37,0.5,0.68,1.09,104.2,1,0,none,False,69.642,30.358,577.62,9.81,32.047,4.51343,1.04078,1.7848,3.3733,-0.01764,0.01997
34.8,609.0,1.4,0.61,0.59,1.12,108.7,1,0,none,False,64.717,35.283,617.711,9.81,27.71,5.08053,1.10423,-0.5906,-7.903,-0.00845,-0.03199
51.3,348.5,3.09,1.49,1.17,2.44,222.7,0,0,none,False,48.725,51.275,348.949,9.81,25.875,5.30671,2.53922,1.463,-1.9492,-0.03453,-0.0397
55.8,296.0,3.21,1.29,0.99,2.78,242.7,0,0,none,False,44.717,55.283,299.21,9.81,24.238,5.5026,2.58566,0.0447,-3.1111,-0.03502,0.01898
53.5,302.5,3.14,1.48,1.37,2.38,228.7,0,0,none,False,46.575,53.425,307.515,9.81,25.38,5.36654,2.5535,-3.4543,-1.5505,-0.05301,0.0057
27.7,620.5,1.43,0.54,0.58,1.2,99.2,1,0,none,False,72.448,27.552,627.274,9.81,31.379,4.60407,1.05118,0.3994,-7.3378,0.05012,0.00181
55.1,290.0,3.18,1.09,1.06,2.79,240.9,0,0,none,False,45.167,54.833,295.87,9.81,25.083,5.40216,2.56196,0.95,-6.9636,-0.02044,0.00964
45.1,357.0,3.14,1.18,1.07,2.68,256.7,0,0,none,False,54.378,45.622,363.714,9.81,24.752,5.44165,2.5713,-1.5415,-5.4077,-0.04491,-0.01976
25.0,669.0,1.41,0.66,0.6,1.07,96.7,1,0,none,False,74.686,25.314,674.044,9.81,32.823,4.40644,1.02837,-0.0707,-5.0349,0.04184,0.01107
55.6,323.5,3.15,1.2,0.93,2.79,262.0,0,0,none,False,44.1,55.9,320.666,9.81,23.531,5.58568,2.60511,-0.9602,3.5771,-0.06181,-0.03688
52.3,348.5,3.18,1.27,1.29,2.57,218.7,0,0,none,False,47.595,52.405,351.259,9.81,25.241,5.38315,2.55744,1.6313,-4.2749,-0.03374,0.02149
24.6,650.5,1.45,0.5,0.56,1.21,92.6,1,0,none,False,75.803,24.197,660.92,9.81,31.942,4.52778,1.04243,-4.8281,-5.4882,0.07986,-0.0019
58.4,266.0,3.3,1.11,1.44,2.76,278.4,0,0,none,False,41.677,58.323,272.519,9.81,21.411,5.82949,2.66136,-3.3472,-3.1741,-0.00955,0.00073
0.0,0.0,0.0,0.0,0.02,-0.03,0.0,0,1,signal_dropout,True,35.237,64.763,244.856,9.81,26.88,5.18368,2.50962,-0.4566,0.0855,0.03077,0.04182
49.3,348.0,3.29,1.23,1.36,2.72,252.3,0,0,none,False,50.852,49.148,357.77,9.81,22.338,5.72382,2.63713,-1.6026,-8.0,0.00202,-0.00034
6.7,1077.0,0.19,0.06,0.08,0.19,2.4,2,0,none,False,93.389,6.611,1081.253,9.81,36.919,3.80823,0.03824,-1.7135,-2.7887,-0.01397,0.04306
26.9,662.0,1.49,0.47,0.47,1.34,101.5,1,0,none,False,72.977,27.023,667.147,9.81,30.511,4.71995,1.06433,-1.5101,-3.4085,0.06136,0.02884
60.7,269.5,3.34,0.98,1.29,2.94,279.6,0,0,none,False,39.784,60.216,267.701,9.81,19.644,6.02735,2.70615,-1.1091,2.9157,-0.03922,0.01125
8.4,1075.5,0.15,0.08,0.03,0.14,6.2,2,0,none,False,91.805,8.195,1077.077,9.81,40.791,3.18052,0.03495,0.0331,-1.679,0.01693,-0.0308
4.5,1136.0,0.2,0.11,0.09,0.16,3.2,2,0,none,False,95.656,4.344,1140.13,9.81,37.936,3.64992,0.03744,-0.5988,-3.3201,0.03497,-0.00283
63.0,238.5,3.34,1.27,1.48,2.69,260.5,0,0,none,False,37.383,62.617,245.162,9.81,20.617,5.91904,2.68172,1.151,-7.8416,-0.0012,0.00081
54.6,276.5,3.2,1.53,1.29,2.51,237.6,0,0,none,False,45.454,54.546,280.814,9.81,26.495,5.23114,2.52108,3.6204,-7.9165,0.00397,0.04993
32.1,599.0,1.41,0.59,0.53,1.17,100.9,1,0,none,False,68.004,31.996,591.57,9.81,29.013,4.91527,1.08612,0.8222,6.384,-0.03171,0.01924
60.7,265.0,3.12,1.38,0.94,2.62,257.2,0,0,none,False,39.637,60.363,257.18,9.81,25.981,5.29379,2.53613,0.5911,7.4377,-0.0365,-0.01019
19.0,736.0,1.55,0.57,0.65,1.31,130.4,1,0,none,False,81.107,18.893,735.149,9.81,24.948,5.41828,1.14034,1.2309,-0.1822,0.04842,0.01182
42.7,396.5,3.01,1.48,1.06,2.39,247.7,0,0,none,False,56.879,43.121,393.635,9.81,28.041,5.03889,2.47432,-2.6145,5.5063,-0.01392,-0.06821
60.1,240.5,3.23,1.56,1.62,2.32,250.3,0,0,none,False,40.113,59.887,239.269,9.81,22.51,5.70409,2.63258,2.0949,-0.7965,-0.06256,0.01475
